0.988373 0.000135316
0.977096 0.000734916
0.967814 0.000317669
0.957984 6.38084e-05
0.947405 6.73977e-06
0.938772 0.000126184
0.929142 0.000850088
0.921208 0.00507559
0.913323 0.00401385
0.905639 0.00309876
0.898104 0.00963397
0.889521 0.00802201
0.882435 0.00680234
0.876697 0.0160681
0.870309 0.0144888
0.86502 0.0132428
0.859731 0.0120528
0.85494 0.0110234
0.849251 0.0098607
0.844611 0.00896014
0.837325 0.00763333
0.830938 0.0171619
0.827495 0.0162712
0.823653 0.0301854
0.819611 0.0482771
0.816118 0.0276227
0.811826 0.0262139
0.808832 0.0436545
0.805389 0.0422269
0.802196 0.0231866
0.799301 0.00987062
0.795559 0.00914062
0.790918 0.00827437
0.787275 0.00762461
0.784681 0.00717797
0.780788 0.00653329
0.776796 0.00590358
0.773952 0.00547438
0.770559 0.00498353
0.766617 0.00444223
0.762774 0.00394457
0.760579 0.00367346
0.758283 0.00340035
0.754741 0.00299952
0.751647 0.00267005
0.747705 0.002278
0.745359 0.00205952
0.743114 0.00186065
0.741118 0.00169236
0.736926 0.0013649
0.734281 0.00117639
0.732236 0.00676944
0.731487 0.000992423
0.73024 0.000915342
0.728493 0.00616731
0.72485 0.0156032
0.723403 0.0152436
0.721756 0.0148395
0.720958 0.0146455
0.719212 0.0142256
0.716417 0.0135665
0.713523 0.0129003
0.712126 0.0125847
0.70978 0.0120638
0.708084 0.0033771
0.705988 0.00313779
0.704341 0.00295593
0.702345 0.00274277
0.700749 0.00257798
0.698054 3.79112e-06
0.695808 1.75872e-05
0.693912 3.70986e-05
0.692116 0.00177551
0.68982 0.00158725
0.688224 0.00779117
0.687824 0.00772082
0.686727 0.00752901
0.683882 0.00114915
0.682186 0.00103695
0.680589 0.000936611
0.680289 0.00645283
0.679341 0.0167459
0.679192 0.0167071
0.679641 0.0168235
0.678643 0.0165655
0.675499 0.0308307
0.674002 0.0303069
0.672056 0.0296328
0.670609 0.0291364
0.668713 0.0141068
0.667665 0.0138588
0.666367 0.0277057
0.666467 0.027739
0.666018 0.0275895
0.664421 0.0270613
0.660828 0.0258916
0.65993 0.0256032
0.658832 0.0252529
0.656287 0.0244502
0.655739 0.0111918
0.65499 0.0110339
0.653343 0.0106905
0.652745 0.0233542
0.652944 0.0234153
0.652695 0.0105567
0.650549 0.00255774
0.648902 1.20638e-06
0.647904 4.3968e-06
0.646058 1.55558e-05
0.644162 3.41201e-05
0.64506 0.00302143
0.644162 0.00312103
0.643663 0.00317706
0.642914 0.00326205
0.643164 0.0114254
0.643164 0.0114254
0.642415 0.00331933
0.642315 0.0116076
0.641267 0.0118346
0.64022 0.0120638
0.639721 0.0121737
0.63987 0.0121407
0.640519 0.0119981
0.63992 0.00361319
0.64007 0.00359521
0.638273 0.000137649
0.639471 0.000110969
0.639321 0.000114147
0.639621 0.000107836
0.638024 0.000143569
0.637924 0.000145972
0.636228 0.00131375
0.634281 0.00117639
0.633733 0.00113902
0.631188 0.00097364
0.628693 0.000824089
0.629491 0.00632513
0.628094 0.00610474
0.627695 0.00604248
0.627545 0.00075948
0.626946 0.000726818
0.625449 0.000603349
0.624651 0.00568319
0.624301 0.005736
0.623453 0.00586528
0.623453 0.00586528
0.622305 0.0163222
0.621607 0.0165013
0.62006 0.0169013
0.619062 0.00655752
0.619361 0.0065091
0.618563 0.00663863
0.618263 0.00668753
0.615319 0.00717797
0.61507 0.00722033
0.61502 0.00722882
0.61517 0.00720338
0.612675 0.00763333
0.611527 0.00148165
0.609531 9.09295e-05
0.60998 0.0016032
0.609331 0.00165559
0.608034 0.00176291
0.607086 0.00864167
0.606238 0.00880018
0.605838 0.00887528
0.60519 0.00899799
0.604491 0.00913108
0.60494 0.00203242
0.604291 0.00209136
0.602595 0.0022495
0.602345 0.00954597
0.602246 0.00956549
0.600649 0.0223281
0.599701 0.0401599
0.598752 0.040541
0.597705 0.0409643
0.597156 0.0411869
0.59481 0.0241079
0.593713 0.0244502
0.591717 0.0250787
0.591617 0.0117587
0.591018 0.0118889
0.591168 0.0118563
0.591717 0.0250787
0.591168 0.0252529
0.588623 0.0260686
0.587425 0.026457
0.587126 0.0265545
0.586677 0.0267012
0.585928 0.0130254
0.58518 0.0131969
0.584082 0.0275563
0.584631 0.0133234
0.583982 0.0134736
0.583932 0.0134852
0.583483 0.00442893
0.582635 0.000301854
0.582086 0.00103053
0.582884 0.00108245
0.583333 0.00111222
0.582834 0.00107917
0.582535 0.00105958
0.582635 0.00106609
0.582884 0.000293242
0.582984 0.00449563
0.581786 0.00465774
0.580589 0.00037717
0.580489 0.000381059
0.579491 0.000870589
0.578194 0.000795674
0.578792 0.000829831
0.579192 0.000853002
0.577894 0.00607357
0.575898 0.00576629
0.576148 0.000684385
0.575649 0.000593578
0.574301 0.005736
0.573902 0.0159165
0.5749 0.0156656
0.573403 0.0160428
0.573403 0.0312176
0.573752 0.0310942
0.573054 0.0161314
0.572405 0.00602697
0.572505 0.00601148
0.571307 0.000824089
0.571707 0.000801317
0.569511 0.000930509
0.569212 0.000948874
0.567864 0.00103374
0.566816 0.00110225
0.565519 0.00119013
0.564471 0.00126357
0.563972 0.00129931
0.563423 0.000180361
0.563124 0.000172405
0.563623 0.000185765
0.563074 0.000171096
0.563772 0.00018987
0.564222 0.000202455
0.563822 0.00131013
0.563623 0.00132463
0.561427 0.00785299
0.56018 0.00807576
0.559032 0.00828346
0.558633 0.0200047
0.559082 0.0198778
0.557635 0.0202881
0.557884 0.0202171
0.557635 0.0202881
0.556088 0.0207314
0.554541 0.00912154
0.554042 0.021325
0.552295 0.0218384
0.5502 0.0224626
0.550399 0.0224028
0.55015 0.0224775
0.549102 0.022793
0.548004 0.0231259
0.547754 0.0232019
0.548353 0.0230197
0.547355 0.0233237
0.546756 0.023507
0.547156 0.0233847
0.547206 0.0105772
0.546707 0.0106802
0.547255 0.010567
0.547006 0.0106184
0.547056 0.00280588
0.547904 0.010434
0.548004 0.00270629
0.546856 0.00282708
0.546108 0.00290727
0.545459 0.00297768
0.54516 0.00301047
0.544162 0.00312103
0.544661 0.0030655
0.54516 0.00301047
0.544311 0.00310432
0.544461 0.00308765
0.544311 0.00310432
0.544261 0.0111918
0.544661 0.0111075
0.543263 0.0114041
0.542764 0.0115109
0.543563 0.0113402
0.544361 0.0111707
0.544212 0.0112024
0.544212 0.0112024
0.543613 0.0113295
0.542066 0.00335972
0.541068 0.00347647
0.540818 0.00350597
0.541018 0.00348236
0.540269 0.0035713
0.53982 0.000103729
0.539421 0.000112024
0.54002 0.0036012
0.539022 0.0123284
0.538523 0.0124395
0.537974 0.0125624
0.538024 0.0125512
0.538074 0.01254
0.537425 0.0126858
0.536527 0.012889
0.535828 0.0130482
0.536028 0.0130026
0.536277 0.0129457
0.535329 0.0131625
0.53508 0.0132198
0.53493 0.0132543
0.533882 0.0134968
0.532834 0.0279723
0.531687 0.0283577
0.532735 0.0472514
0.534132 0.0466457
0.533982 0.0467104
0.534032 0.0466888
0.534082 0.0466672
0.53478 0.0463657
0.53478 0.0463657
0.53488 0.0463227
0.535928 0.0458725
0.53493 0.0463013
0.534581 0.0464518
0.533932 0.046732
0.533283 0.047013
0.532635 0.0472949
0.532136 0.0475123
0.532285 0.047447
0.532136 0.0475123
0.530888 0.0480579
0.529242 0.0291876
0.529491 0.0291024
0.528693 0.0293755
0.528543 0.0490922
0.526896 0.049825
0.526148 0.0501599
0.526297 0.0500928
0.526347 0.0749606
0.525948 0.0751795
0.526846 0.104533
0.526846 0.0746875
0.527595 0.0742787
0.528044 0.074034
0.528343 0.0738711
0.527844 0.0494025
0.527295 0.0496469
0.52515 0.0506082
0.524551 0.0508781
0.523952 0.0511487
0.523752 0.0512391
0.524002 0.0511261
0.52485 0.075783
0.522605 0.0517602
0.521158 0.0320165
0.520958 0.032088
0.51981 0.0325007
0.521607 0.0318559
0.521707 0.0318203
0.522305 0.0316069
0.522305 0.0316069
0.522106 0.031678
0.522405 0.0315714
0.521856 0.0164372
0.520958 0.0166685
0.520359 0.0168235
0.51996 0.0169273
0.51991 0.0169403
0.519711 0.0325367
0.520359 0.032303
0.52001 0.0324288
0.519611 0.0325728
0.518463 0.0329886
0.517315 0.033407
0.517715 0.0332612
0.518114 0.0174114
0.515818 0.0180227
0.515868 0.0180093
0.516567 0.0178222
0.516567 0.0178222
0.517615 0.0175434
0.517665 0.0175301
0.517465 0.0175831
0.517066 0.00688494
0.517365 0.0176095
0.517315 0.0176228
0.517265 0.0334253
0.518363 0.0173455
0.518762 0.0172405
0.517964 0.0174509
0.516966 0.0177157
0.519311 0.0170966
0.518962 0.0171881
0.52006 0.0169013
0.518962 0.0171881
0.519411 0.00650105
0.51996 0.00641279
0.520958 0.00625387
0.520459 0.00633308
0.518912 0.0065818
0.518014 0.00672842
0.517216 0.00107589
0.515619 0.00118325
0.515818 0.00709363
0.51512 0.00721185
0.514671 0.00124941
0.515269 0.00718644
0.514671 0.00728837
0.514471 0.00126357
0.514371 0.00733961
0.513623 0.00746848
0.514421 0.00733105
0.515519 0.00714418
0.515619 0.00712731
0.516816 0.00110225
0.515768 0.000248893
0.516667 0.000278055
0.516567 0.000274735
0.515868 0.000252053
0.515569 0.000242632
0.514072 0.000198215
0.515269 0.000233389
0.515519 0.00429702
0.51522 0.00425784
0.51492 0.00421884
0.513673 0.00405826
0.513174 0.0039949
0.512924 0.000167201
0.513822 0.000191248
0.513373 0.000179023
0.512974 0.000168494
0.512176 0.000148395
0.512226 0.000149613
0.512575 0.000158285
0.513124 0.00136122
0.513872 0.00130652
0.512675 0.00139457
0.512774 0.0076159
0.512625 0.00764206
0.511976 0.00775596
0.512076 0.00773838
0.511477 0.0192078
0.511477 0.00784414
0.511228 0.019277
0.510978 0.0193464
0.510429 0.0194995
0.510679 0.0194298
0.50998 0.0196252
0.508882 0.0199341
0.507784 0.0202455
0.507236 0.0204021
0.508184 0.020132
0.508134 0.0201461
0.509531 0.00819283
0.509132 0.0198637
0.51008 0.0195972
0.508932 0.01992
0.508932 0.01992
0.508034 0.0201745
0.508034 0.0201745
0.507934 0.0202029
0.506836 0.0205163
0.506088 0.0207314
0.507086 0.0204449
0.505938 0.00885648
0.506537 0.00874407
0.506188 0.0207027
0.505988 0.0207602
0.505389 0.0209332
0.50484 0.0210924
0.50484 0.0381254
0.505689 0.0377946
0.505639 0.037814
0.506238 0.0375814
0.506687 0.0374074
0.507535 0.058848
0.506637 0.0592848
0.506337 0.0594308
0.504741 0.0602123
0.504541 0.0873833
0.503942 0.0877378
0.503343 0.0880931
0.504242 0.0875605
0.502695 0.0884788
0.501347 0.0892825
